temporada,nombre_equipo,nombre_jugador,url_jugador,url_equipo_origen
2015-2016,Cafés Candelas Breogán,John Ofoegbu,https://www.proballers.com/es/baloncesto/jugador/33877/john-ofoegbu,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan/2015
2015-2016,Cafés Candelas Breogán,Juwan Howard,https://www.proballers.com/es/baloncesto/jugador/69944/juwan-howard,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan/2015
2015-2016,Clavijo CB,Alberto Ruiz De Galarreta,https://www.proballers.com/es/baloncesto/jugador/21499/alberto-ruiz-de-galarreta,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2015
2015-2016,Clavijo CB,Michael Carlson,https://www.proballers.com/es/baloncesto/jugador/66464/michael-carlson,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2015
2015-2016,Clavijo CB,Alfredo Ott,https://www.proballers.com/es/baloncesto/jugador/12083/alfredo-ott,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2015
2015-2016,Clavijo CB,Carles Bravo,https://www.proballers.com/es/baloncesto/jugador/23830/carles-bravo,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2015
2015-2016,Clavijo CB,Adrian Laso,https://www.proballers.com/es/baloncesto/jugador/1760/adrian-laso,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2015
2015-2016,Clavijo CB,Jakub Kudlacek,https://www.proballers.com/es/baloncesto/jugador/7942/jakub-kudlacek,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2015
2015-2016,Clavijo CB,Babatunde Olumuyiwa,https://www.proballers.com/es/baloncesto/jugador/69949/babatunde-olumuyiwa,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2015
2015-2016,Clavijo CB,Borja Arevalo,https://www.proballers.com/es/baloncesto/jugador/15145/borja-arevalo,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2015
2015-2016,Clavijo CB,Jermel Kennedy,https://www.proballers.com/es/baloncesto/jugador/68012/jermel-kennedy,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2015
2015-2016,Clavijo CB,Geoffrey Hockins,https://www.proballers.com/es/baloncesto/jugador/21552/geoffrey-hockins,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2015
2015-2016,Clavijo CB,Alejandro Reyes,https://www.proballers.com/es/baloncesto/jugador/34654/alejandro-reyes,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2015
2015-2016,Clavijo CB,Malick Fall,https://www.proballers.com/es/baloncesto/jugador/62889/malick-fall,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2015
2015-2016,Clavijo CB,Simon Birgander,https://www.proballers.com/es/baloncesto/jugador/68145/simon-birgander,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2015
2015-2016,Clavijo CB,Brais Gago,https://www.proballers.com/es/baloncesto/jugador/57245/brais-gago,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2015
2015-2016,Clavijo CB,Sorin Raducan,https://www.proballers.com/es/baloncesto/jugador/56068/sorin-raducan,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2015
2015-2016,Clavijo CB,Mantvydas Staselis,https://www.proballers.com/es/baloncesto/jugador/57949/mantvydas-staselis,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2015
2015-2016,San Pablo Burgos,Filip Toncinic,https://www.proballers.com/es/baloncesto/jugador/42264/filip-toncinic,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos/2015
2015-2016,San Pablo Burgos,Javier Vega,https://www.proballers.com/es/baloncesto/jugador/39612/javier-vega,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos/2015
2015-2016,San Pablo Burgos,Anton Maresch,https://www.proballers.com/es/baloncesto/jugador/49722/anton-maresch,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos/2015
2015-2016,San Pablo Burgos,Rafael Huertas,https://www.proballers.com/es/baloncesto/jugador/18551/rafael-huertas,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos/2015
2015-2016,San Pablo Burgos,Roger Fornas,https://www.proballers.com/es/baloncesto/jugador/18489/roger-fornas,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos/2015
2015-2016,San Pablo Burgos,Eduardo Martinez,https://www.proballers.com/es/baloncesto/jugador/21959/eduardo-martinez,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos/2015
2015-2016,San Pablo Burgos,Justas Sinica,https://www.proballers.com/es/baloncesto/jugador/22243/justas-sinica,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos/2015
2015-2016,San Pablo Burgos,Augustas Peciukevicius,https://www.proballers.com/es/baloncesto/jugador/50124/augustas-peciukevicius,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos/2015
2015-2016,San Pablo Burgos,Matija Poscic,https://www.proballers.com/es/baloncesto/jugador/21832/matija-poscic,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos/2015
2015-2016,San Pablo Burgos,Roger Vilanova,https://www.proballers.com/es/baloncesto/jugador/38431/roger-vilanova,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos/2015
2015-2016,San Pablo Burgos,Christian Behrens,https://www.proballers.com/es/baloncesto/jugador/13509/christian-behrens,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos/2015
2015-2016,San Pablo Burgos,Marko Proleta,https://www.proballers.com/es/baloncesto/jugador/57936/marko-proleta,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos/2015
2015-2016,Palencia,Lamont Barnes,https://www.proballers.com/es/baloncesto/jugador/21470/lamont-barnes,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2015
2015-2016,Palencia,Daniel Rodriguez,https://www.proballers.com/es/baloncesto/jugador/41886/daniel-rodriguez,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2015
2015-2016,Palencia,Urko Otegui,https://www.proballers.com/es/baloncesto/jugador/6823/urko-otegui,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2015
2015-2016,Palencia,Marc Blanch,https://www.proballers.com/es/baloncesto/jugador/23681/marc-blanch,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2015
2015-2016,Palencia,Michael Fakuade,https://www.proballers.com/es/baloncesto/jugador/15986/michael-fakuade,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2015
2015-2016,Palencia,Joan Tomas,https://www.proballers.com/es/baloncesto/jugador/47680/joan-tomas,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2015
2015-2016,Palencia,Mitchell McCarron,https://www.proballers.com/es/baloncesto/jugador/56991/mitchell-mccarron,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2015
2015-2016,Palencia,Daniel Perez,https://www.proballers.com/es/baloncesto/jugador/43598/daniel-perez,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2015
2015-2016,Palencia,Roma Bas,https://www.proballers.com/es/baloncesto/jugador/14264/roma-bas,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2015
2015-2016,Palencia,Antoni Jaume Vicens,https://www.proballers.com/es/baloncesto/jugador/43604/antoni-jaume-vicens,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2015
2015-2016,Palencia,Ike Okoye,https://www.proballers.com/es/baloncesto/jugador/36123/ike-okoye,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2015
2015-2016,Palencia,Alvaro Reyes,https://www.proballers.com/es/baloncesto/jugador/66519/alvaro-reyes,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2015
2015-2016,Palencia,Daniel Manchon,https://www.proballers.com/es/baloncesto/jugador/66482/daniel-manchon,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2015
2016-2017,Liberbank Oviedo,Johan Lofberg,https://www.proballers.com/es/baloncesto/jugador/58034/johan-lofberg,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo/2016
2016-2017,Liberbank Oviedo,Paul Jesperson,https://www.proballers.com/es/baloncesto/jugador/56430/paul-jesperson,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo/2016
2016-2017,Liberbank Oviedo,Daniel Perez,https://www.proballers.com/es/baloncesto/jugador/43598/daniel-perez,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo/2016
2016-2017,Liberbank Oviedo,Drew Windler,https://www.proballers.com/es/baloncesto/jugador/69959/drew-windler,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo/2016
2016-2017,Liberbank Oviedo,Felipe Dos Anjos,https://www.proballers.com/es/baloncesto/jugador/271969/felipe-dos-anjos,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo/2016
2016-2017,Liberbank Oviedo,Eduardo Hernandez-Sonseca,https://www.proballers.com/es/baloncesto/jugador/7251/eduardo-hernandez-sonseca,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo/2016
2016-2017,Liberbank Oviedo,Miquel Salvo,https://www.proballers.com/es/baloncesto/jugador/12728/miquel-salvo,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo/2016
2016-2017,Liberbank Oviedo,Manuel Rodriguez,https://www.proballers.com/es/baloncesto/jugador/47891/manuel-rodriguez,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo/2016
2016-2017,Liberbank Oviedo,Victor Perez,https://www.proballers.com/es/baloncesto/jugador/23678/victor-perez,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo/2016
2016-2017,Liberbank Oviedo,Fabio Santana,https://www.proballers.com/es/baloncesto/jugador/52227/fabio-santana,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo/2016
2016-2017,Liberbank Oviedo,Mouhamed Barro,https://www.proballers.com/es/baloncesto/jugador/64032/mouhamed-barro,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo/2016
2016-2017,Liberbank Oviedo,Agusti Sans,https://www.proballers.com/es/baloncesto/jugador/37842/agusti-sans,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo/2016
2016-2017,Liberbank Oviedo,Carlos Martinez,https://www.proballers.com/es/baloncesto/jugador/57250/carlos-martinez,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo/2016
